,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
0,01/22/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
1,01/23/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
2,01/24/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
3,01/25/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
4,01/26/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
5,01/27/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
6,01/28/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
7,01/29/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
8,01/30/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
9,01/31/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
10,02/01/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
11,02/02/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12,02/03/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
13,02/04/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
14,02/05/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
15,02/06/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
16,02/07/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
17,02/08/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
18,02/09/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
19,02/10/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
20,02/11/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
21,02/12/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
22,02/13/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
23,02/14/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
24,02/15/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
25,02/16/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
26,02/17/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
27,02/18/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
28,02/19/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
29,02/20/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
30,02/21/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
31,02/22/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
32,02/23/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
33,02/24/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
34,02/25/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
35,02/26/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
36,02/27/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
37,02/28/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
38,02/29/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
39,03/01/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
40,03/02/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
41,03/03/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
42,03/04/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
43,03/05/2020,CO,1,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
44,03/06/2020,CO,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
45,03/07/2020,CO,8,,,6,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
46,03/08/2020,CO,8,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
47,03/09/2020,CO,12,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
48,03/10/2020,CO,17,,,5,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
49,03/11/2020,CO,34,,,17,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
50,03/12/2020,CO,49,,,15,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
51,03/13/2020,CO,49,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
52,03/14/2020,CO,49,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
53,03/15/2020,CO,144,,,95,,1,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
54,03/16/2020,CO,160,,,16,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
55,03/17/2020,CO,183,,,23,,2,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
56,03/18/2020,CO,216,,,33,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
57,03/19/2020,CO,277,,,61,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
58,03/20/2020,CO,363,,,86,,4,,,2,,03/26/2020 04:22:39 PM,Agree,Agree
59,03/21/2020,CO,475,,,112,,5,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
60,03/22/2020,CO,591,,,116,,6,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
61,03/23/2020,CO,720,,,129,,7,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
62,03/24/2020,CO,921,,,201,,11,,,4,,03/26/2020 04:22:39 PM,Agree,Agree
63,03/25/2020,CO,1086,,,165,,19,,,8,,03/26/2020 04:22:39 PM,Agree,Agree
64,03/26/2020,CO,1430,,,344,,24,,,5,,03/26/2020 04:22:39 PM,Agree,Agree
65,03/27/2020,CO,1734,,,304,,31,,,7,,03/26/2020 04:22:39 PM,Agree,Agree
66,03/28/2020,CO,2061,,,327,,44,,,13,,03/28/2020 04:22:39 PM,Agree,Agree
67,03/29/2020,CO,2307,,,246,,47,,,3,,03/28/2020 04:22:39 PM,Agree,Agree
68,03/30/2020,CO,2627,,,320,,51,,,4,,03/29/2020 04:22:39 PM,Agree,Agree
69,03/31/2020,CO,2966,,,339,,69,,,18,,03/30/2020 04:22:39 PM,Agree,Agree
70,04/01/2020,CO,3342,,,376,,80,,,11,,03/31/2020 04:22:39 PM,Agree,Agree
71,04/02/2020,CO,3728,,,386,,97,,,17,,04/01/2020 04:22:39 PM,Agree,Agree
72,04/03/2020,CO,4173,,,445,,111,,,14,,04/03/2020 04:22:39 PM,Agree,Agree
73,04/04/2020,CO,4565,,,392,,126,,,15,,04/03/2020 04:22:39 PM,Agree,Agree
74,04/05/2020,CO,4950,,,385,,140,,,14,,04/04/2020 04:22:39 PM,Agree,Agree
75,04/06/2020,CO,5172,,,222,,150,,,10,,04/05/2020 04:22:39 PM,Agree,Agree
76,04/07/2020,CO,5429,,,257,,179,,,29,,04/07/2020 04:22:39 PM,Agree,Agree
77,04/08/2020,CO,5655,,,226,,193,,,14,,04/07/2020 04:22:39 PM,Agree,Agree
78,04/09/2020,CO,6202,,,547,,226,,,33,,04/08/2020 04:22:39 PM,Agree,Agree
79,04/10/2020,CO,6365,,,163,,250,,,24,,04/09/2020 04:22:39 PM,Agree,Agree
80,04/11/2020,CO,6893,,,528,,274,,,24,,04/10/2020 04:22:39 PM,Agree,Agree
81,04/12/2020,CO,7303,,,410,,290,,,16,,04/11/2020 04:22:39 PM,Agree,Agree
82,04/13/2020,CO,7691,,,388,,308,,,18,,04/12/2020 04:22:39 PM,Agree,Agree
83,04/14/2020,CO,7941,,,250,,329,,,21,,04/13/2020 04:22:39 PM,Agree,Agree
84,04/15/2020,CO,8280,,,339,,357,,,28,,04/15/2020 04:22:39 PM,Agree,Agree
85,04/16/2020,CO,8582,7941.0,641.0,302,641.0,373,363.0,10.0,16,10.0,04/16/2020 04:22:39 PM,Agree,Agree
86,04/17/2020,CO,9047,,,465,,391,,,18,,04/17/2020 04:22:39 PM,Agree,Agree
87,04/18/2020,CO,9433,,,386,,411,,,20,,04/18/2020 04:22:39 PM,Agree,Agree
88,04/19/2020,CO,9634,8915.0,719.0,201,719.0,421,408.0,13.0,10,13.0,04/19/2020 04:22:39 PM,Agree,Agree
89,04/20/2020,CO,10019,9260.0,759.0,385,40.0,448,435.0,13.0,27,0.0,04/20/2020 04:22:39 PM,Agree,Agree
90,04/21/2020,CO,10368,9536.0,832.0,349,73.0,485,471.0,14.0,37,1.0,04/21/2020 04:22:39 PM,Agree,Agree
91,04/22/2020,CO,10825,9878.0,947.0,457,115.0,507,491.0,16.0,22,2.0,04/22/2020 04:22:39 PM,Agree,Agree
92,04/23/2020,CO,11182,10208.0,974.0,357,27.0,551,526.0,25.0,44,9.0,05/25/2020 03:38:40 PM,Agree,Agree
93,04/24/2020,CO,12184,10995.0,1189.0,1002,215.0,672,551.0,121.0,121,96.0,05/25/2020 03:38:40 PM,Agree,Agree
94,04/25/2020,CO,12868,11533.0,1335.0,684,146.0,670,564.0,106.0,-2,-15.0,05/25/2020 03:38:40 PM,Agree,Agree
95,04/26/2020,CO,13350,11980.0,1370.0,482,35.0,679,572.0,107.0,9,1.0,05/25/2020 03:38:40 PM,Agree,Agree
96,04/27/2020,CO,13798,12374.0,1424.0,448,54.0,706,595.0,111.0,27,4.0,05/25/2020 03:38:40 PM,Agree,Agree
97,04/28/2020,CO,14238,12741.0,1497.0,440,73.0,736,617.0,119.0,30,8.0,04/29/2020 06:12:08 PM,Agree,Agree
98,04/29/2020,CO,14675,13148.0,1527.0,437,30.0,766,642.0,124.0,30,5.0,04/30/2020 04:07:01 PM,Agree,Agree
99,04/30/2020,CO,15182,13637.0,1545.0,507,18.0,777,652.0,125.0,11,1.0,05/01/2020 09:00:19 PM,Agree,Agree
100,05/01/2020,CO,15668,14078.0,1590.0,486,45.0,820,693.0,127.0,43,2.0,05/02/2020 03:47:19 PM,Agree,Agree
101,05/02/2020,CO,16120,14498.0,1622.0,452,32.0,832,701.0,131.0,12,4.0,05/03/2020 03:36:03 PM,Agree,Agree
102,05/03/2020,CO,16534,14897.0,1637.0,414,15.0,842,705.0,137.0,10,6.0,05/04/2020 10:49:24 PM,Agree,Agree
103,05/04/2020,CO,16878,15169.0,1709.0,344,72.0,851,712.0,139.0,9,2.0,05/05/2020 05:25:08 PM,Agree,Agree
104,05/05/2020,CO,17317,15600.0,1717.0,439,8.0,903,762.0,141.0,52,2.0,05/06/2020 04:23:08 PM,Agree,Agree
105,05/06/2020,CO,17738,16012.0,1726.0,421,9.0,921,778.0,143.0,18,2.0,05/07/2020 10:59:02 PM,Agree,Agree
106,05/07/2020,CO,18318,16532.0,1786.0,580,60.0,944,800.0,144.0,23,1.0,05/08/2020 09:26:08 PM,Agree,Agree
107,05/08/2020,CO,18793,16969.0,1824.0,475,38.0,960,817.0,143.0,16,-1.0,05/09/2020 09:26:08 PM,Agree,Agree
108,05/09/2020,CO,19316,17491.0,1825.0,523,1.0,967,824.0,143.0,7,0.0,05/10/2020 09:26:08 PM,Agree,Agree
109,05/10/2020,CO,19632,17809.0,1823.0,316,-2.0,971,828.0,143.0,4,0.0,05/11/2020 09:26:08 PM,Agree,Agree
110,05/11/2020,CO,19735,17893.0,1842.0,103,19.0,986,842.0,144.0,15,1.0,05/12/2020 05:26:08 PM,Agree,Agree
111,05/12/2020,CO,20091,18211.0,1880.0,356,38.0,1006,855.0,151.0,20,7.0,05/13/2020 03:26:08 PM,Agree,Agree
112,05/13/2020,CO,20401,18461.0,1940.0,310,60.0,1059,881.0,178.0,53,27.0,05/14/2020 05:25:44 PM,Agree,Agree
113,05/14/2020,CO,20762,18804.0,1958.0,361,18.0,1090,906.0,184.0,31,6.0,05/15/2020 04:11:22 PM,Agree,Agree
114,05/15/2020,CO,21131,19151.0,1980.0,369,22.0,1150,944.0,206.0,60,22.0,05/16/2020 03:46:44 PM,Agree,Agree
115,05/16/2020,CO,21511,19507.0,2004.0,380,24.0,1192,963.0,229.0,42,23.0,05/17/2020 03:27:46 PM,Agree,Agree
116,05/17/2020,CO,21797,19773.0,2024.0,286,20.0,1215,966.0,249.0,23,20.0,05/18/2020 04:01:54 PM,Agree,Agree
117,05/18/2020,CO,22095,20028.0,2067.0,298,43.0,1224,975.0,249.0,9,0.0,05/19/2020 03:45:23 PM,Agree,Agree
118,05/19/2020,CO,22399,20304.0,2095.0,304,28.0,1257,1001.0,256.0,33,7.0,05/20/2020 03:28:26 PM,Agree,Agree
119,05/20/2020,CO,22752,20595.0,2157.0,353,62.0,1299,1026.0,273.0,42,17.0,05/21/2020 03:41:38 PM,Agree,Agree
120,05/21/2020,CO,23121,20903.0,2218.0,369,61.0,1309,1036.0,273.0,10,0.0,05/22/2020 03:31:45 PM,Agree,Agree
121,05/22/2020,CO,23455,21202.0,2253.0,334,35.0,1323,1048.0,275.0,14,2.0,05/23/2020 05:58:16 PM,Agree,Agree
122,05/23/2020,CO,23937,21657.0,2280.0,482,27.0,1327,1052.0,275.0,4,0.0,05/24/2020 02:15:55 PM,Agree,Agree
123,05/24/2020,CO,24137,21857.0,2280.0,200,0.0,1330,1055.0,275.0,3,0.0,05/25/2020 02:12:49 PM,Agree,Agree
124,05/25/2020,CO,24226,21941.0,2285.0,89,5.0,1331,1056.0,275.0,1,0.0,05/26/2020 02:23:02 PM,Agree,Agree
125,05/26/2020,CO,24503,22208.0,2295.0,277,10.0,1350,1075.0,275.0,19,0.0,05/27/2020 03:37:59 PM,Agree,Agree
126,05/27/2020,CO,24995,22640.0,2355.0,492,60.0,1392,1096.0,296.0,42,21.0,05/28/2020 03:12:25 PM,Agree,Agree
127,05/28/2020,CO,25121,22758.0,2363.0,126,8.0,1421,1115.0,306.0,29,10.0,05/29/2020 02:19:55 PM,Agree,Agree
128,05/29/2020,CO,25613,23172.0,2441.0,492,78.0,1436,1129.0,307.0,15,1.0,05/30/2020 03:47:59 PM,Agree,Agree
129,05/30/2020,CO,26098,23667.0,2431.0,485,-10.0,1443,1138.0,305.0,7,-2.0,05/31/2020 02:43:17 PM,Agree,Agree
130,05/31/2020,CO,26378,23949.0,2429.0,280,-2.0,1445,1140.0,305.0,2,0.0,06/01/2020 02:17:42 PM,Agree,Agree
131,06/01/2020,CO,26577,24109.0,2468.0,199,39.0,1458,1152.0,306.0,13,1.0,06/02/2020 02:16:17 PM,Agree,Agree
132,06/02/2020,CO,26788,24311.0,2477.0,211,9.0,1474,1162.0,312.0,16,6.0,06/03/2020 02:11:36 PM,Agree,Agree
133,06/03/2020,CO,27060,24557.0,2503.0,272,26.0,1494,1182.0,312.0,20,0.0,06/04/2020 03:03:31 PM,Agree,Agree
134,06/04/2020,CO,27360,24848.0,2512.0,300,9.0,1512,1195.0,317.0,18,5.0,06/05/2020 03:17:07 PM,Agree,Agree
135,06/05/2020,CO,27615,25099.0,2516.0,255,4.0,1524,1205.0,319.0,12,2.0,06/06/2020 02:31:37 PM,Agree,Agree
136,06/06/2020,CO,27848,25319.0,2529.0,233,13.0,1527,1209.0,318.0,3,-1.0,06/07/2020 02:23:35 PM,Agree,Agree
137,06/07/2020,CO,28001,25457.0,2544.0,153,15.0,1527,1209.0,318.0,0,0.0,06/08/2020 02:55:08 PM,Agree,Agree
138,06/08/2020,CO,28183,25627.0,2556.0,182,12.0,1543,1224.0,319.0,16,1.0,06/09/2020 04:49:08 PM,Agree,Agree
139,06/09/2020,CO,28347,25787.0,2560.0,164,4.0,1553,1233.0,320.0,10,1.0,06/10/2020 08:56:25 PM,Agree,Agree
140,06/10/2020,CO,28499,25915.0,2584.0,152,24.0,1573,1250.0,323.0,20,3.0,06/11/2020 02:48:51 PM,Agree,Agree
141,06/11/2020,CO,28647,26040.0,2607.0,148,23.0,1583,1258.0,325.0,10,2.0,06/12/2020 02:17:59 PM,Agree,Agree
142,06/12/2020,CO,28822,26215.0,2607.0,175,0.0,1595,1268.0,327.0,12,2.0,06/13/2020 05:46:26 PM,Agree,Agree
143,06/13/2020,CO,29017,26408.0,2609.0,195,2.0,1598,1272.0,326.0,3,-1.0,06/14/2020 02:19:43 PM,Agree,Agree
144,06/14/2020,CO,29130,26523.0,2607.0,113,-2.0,1599,1273.0,326.0,1,0.0,06/15/2020 02:33:03 PM,Agree,Agree
145,06/15/2020,CO,29299,26666.0,2633.0,169,26.0,1605,1279.0,326.0,6,0.0,06/16/2020 02:10:11 PM,Agree,Agree
146,06/16/2020,CO,29442,26795.0,2647.0,143,14.0,1617,1291.0,326.0,12,0.0,06/17/2020 03:06:04 PM,Agree,Agree
147,06/17/2020,CO,29673,27003.0,2670.0,231,23.0,1631,1299.0,332.0,14,6.0,06/18/2020 05:16:14 PM,Agree,Agree
148,06/18/2020,CO,29901,27218.0,2683.0,228,13.0,1638,1303.0,335.0,7,3.0,06/19/2020 03:01:11 PM,Agree,Agree
149,06/19/2020,CO,30187,27453.0,2734.0,286,51.0,1643,1306.0,337.0,5,2.0,06/20/2020 02:15:45 PM,Agree,Agree
150,06/20/2020,CO,30349,27608.0,2741.0,162,7.0,1647,1310.0,337.0,4,0.0,06/21/2020 02:32:57 PM,Agree,Agree
151,06/21/2020,CO,30539,27800.0,2739.0,190,-2.0,1647,1310.0,337.0,0,0.0,06/22/2020 03:24:02 PM,Agree,Agree
152,06/22/2020,CO,30705,27959.0,2746.0,166,7.0,1651,1314.0,337.0,4,0.0,06/23/2020 02:28:19 PM,Agree,Agree
153,06/23/2020,CO,30893,28138.0,2755.0,188,9.0,1665,1330.0,335.0,14,-2.0,06/24/2020 03:03:27 PM,Agree,Agree
154,06/24/2020,CO,31155,28374.0,2781.0,262,26.0,1667,1335.0,332.0,2,-3.0,06/25/2020 02:07:27 PM,Agree,Agree
155,06/25/2020,CO,31479,28674.0,2805.0,324,24.0,1669,1337.0,332.0,2,0.0,06/26/2020 07:18:27 PM,Agree,Agree
156,06/26/2020,CO,31796,28972.0,2824.0,317,19.0,1673,1342.0,331.0,4,-1.0,06/27/2020 05:51:58 PM,Agree,Agree
157,06/27/2020,CO,32022,29194.0,2828.0,226,4.0,1674,1343.0,331.0,1,0.0,06/28/2020 02:59:02 PM,Agree,Agree
158,06/28/2020,CO,32307,29476.0,2831.0,285,3.0,1676,1344.0,332.0,2,1.0,06/29/2020 02:37:31 PM,Agree,Agree
159,06/29/2020,CO,32511,29651.0,2860.0,204,29.0,1682,1350.0,332.0,6,0.0,06/30/2020 03:27:33 PM,Agree,Agree
160,06/30/2020,CO,32715,29844.0,2871.0,204,11.0,1690,1355.0,335.0,8,3.0,07/01/2020 03:45:16 PM,Agree,Agree
161,07/01/2020,CO,33029,30133.0,2896.0,314,25.0,1697,1362.0,335.0,7,0.0,07/02/2020 03:10:03 PM,Agree,Agree
162,07/02/2020,CO,33352,30453.0,2899.0,323,3.0,1701,1365.0,336.0,4,1.0,07/03/2020 03:01:33 PM,Agree,Agree
163,07/03/2020,CO,33612,30715.0,2897.0,260,-2.0,1701,1365.0,336.0,0,0.0,07/04/2020 03:30:31 PM,Agree,Agree
164,07/04/2020,CO,33866,30970.0,2896.0,254,-1.0,1701,1365.0,336.0,0,0.0,07/05/2020 03:00:14 PM,Agree,Agree
165,07/05/2020,CO,34065,31168.0,2897.0,199,1.0,1701,1365.0,336.0,0,0.0,07/06/2020 03:16:12 PM,Agree,Agree
166,07/06/2020,CO,34257,31368.0,2889.0,192,-8.0,1691,1367.0,324.0,-10,-12.0,07/07/2020 02:58:02 PM,Agree,Agree
167,07/07/2020,CO,34664,31736.0,2928.0,407,39.0,1696,1372.0,324.0,5,0.0,07/08/2020 02:12:08 PM,Agree,Agree
168,07/08/2020,CO,35116,32138.0,2978.0,452,50.0,1704,1377.0,327.0,8,3.0,07/09/2020 03:14:15 PM,Agree,Agree
169,07/09/2020,CO,35525,32546.0,2979.0,409,1.0,1706,1379.0,327.0,2,0.0,07/10/2020 03:35:06 PM,Agree,Agree
170,07/10/2020,CO,36191,33189.0,3002.0,666,23.0,1724,1397.0,327.0,18,0.0,07/11/2020 06:25:05 PM,Agree,Agree
171,07/11/2020,CO,36591,33587.0,3004.0,400,2.0,1725,1398.0,327.0,1,0.0,07/12/2020 03:13:57 PM,Agree,Agree
172,07/12/2020,CO,36913,33911.0,3002.0,322,-2.0,1725,1398.0,327.0,0,0.0,07/13/2020 03:19:34 PM,Agree,Agree
173,07/13/2020,CO,37242,34229.0,3013.0,329,11.0,1727,1400.0,327.0,2,0.0,07/14/2020 03:13:07 PM,Agree,Agree
174,07/14/2020,CO,37686,34663.0,3023.0,444,10.0,1738,1408.0,330.0,11,3.0,07/15/2020 03:05:12 PM,Agree,Agree
175,07/15/2020,CO,38155,35126.0,3029.0,469,6.0,1744,1413.0,331.0,6,1.0,07/16/2020 02:22:21 PM,Agree,Agree
176,07/16/2020,CO,38726,35690.0,3036.0,571,7.0,1745,1413.0,332.0,1,1.0,07/17/2020 02:31:01 PM,Agree,Agree
177,07/17/2020,CO,39344,36260.0,3084.0,618,48.0,1751,1419.0,332.0,6,0.0,07/18/2020 04:14:26 PM,Agree,Agree
178,07/18/2020,CO,39788,36698.0,3090.0,444,6.0,1752,1420.0,332.0,1,0.0,07/19/2020 03:05:47 PM,Agree,Agree
179,07/19/2020,CO,40142,37041.0,3101.0,354,11.0,1752,1420.0,332.0,0,0.0,07/20/2020 02:35:44 PM,Agree,Agree
180,07/20/2020,CO,40566,37471.0,3095.0,424,-6.0,1758,1426.0,332.0,6,0.0,07/21/2020 02:50:17 PM,Agree,Agree
181,07/21/2020,CO,41059,37947.0,3112.0,493,17.0,1763,1430.0,333.0,5,1.0,07/22/2020 02:51:28 PM,Agree,Agree
182,07/22/2020,CO,41698,38562.0,3136.0,639,24.0,1771,1435.0,336.0,8,3.0,07/23/2020 02:48:19 PM,Agree,Agree
183,07/23/2020,CO,42314,39163.0,3151.0,616,15.0,1786,1450.0,336.0,15,0.0,07/24/2020 02:18:40 PM,Agree,Agree
184,07/24/2020,CO,42980,39822.0,3158.0,666,7.0,1790,1454.0,336.0,4,0.0,07/25/2020 05:40:06 PM,Agree,Agree
185,07/25/2020,CO,43789,40628.0,3161.0,809,3.0,1794,1458.0,336.0,4,0.0,07/26/2020 03:17:16 PM,Agree,Agree
186,07/26/2020,CO,44336,41174.0,3162.0,547,1.0,1794,1458.0,336.0,0,0.0,07/27/2020 02:16:42 PM,Agree,Agree
187,07/27/2020,CO,44565,41400.0,3165.0,229,3.0,1799,1463.0,336.0,5,0.0,07/28/2020 02:21:07 PM,Agree,Agree
188,07/28/2020,CO,45314,42149.0,3165.0,749,0.0,1807,1470.0,337.0,8,1.0,07/29/2020 02:34:46 PM,Agree,Agree
189,07/29/2020,CO,45796,42626.0,3170.0,482,5.0,1822,1483.0,339.0,15,2.0,07/30/2020 02:42:43 PM,Agree,Agree
190,07/30/2020,CO,46204,43032.0,3172.0,408,2.0,1822,1483.0,339.0,0,0.0,07/31/2020 02:35:06 PM,Agree,Agree
191,07/31/2020,CO,46809,43626.0,3183.0,605,11.0,1838,1498.0,340.0,16,1.0,08/01/2020 02:38:12 PM,Agree,Agree
192,08/01/2020,CO,47267,44077.0,3190.0,458,7.0,1844,1501.0,343.0,6,3.0,08/02/2020 02:54:37 PM,Agree,Agree
193,08/02/2020,CO,47716,44527.0,3189.0,449,-1.0,1844,1502.0,342.0,0,-1.0,08/03/2020 02:31:01 PM,Agree,Agree
194,08/03/2020,CO,47968,44773.0,3195.0,252,6.0,1844,1503.0,341.0,0,-1.0,08/04/2020 02:09:35 PM,Agree,Agree
195,08/04/2020,CO,48394,45177.0,3217.0,426,22.0,1849,1508.0,341.0,5,0.0,08/05/2020 02:13:18 PM,Agree,Agree
196,08/05/2020,CO,48988,45755.0,3233.0,594,16.0,1851,1510.0,341.0,2,0.0,08/06/2020 02:12:27 PM,Agree,Agree
197,08/06/2020,CO,49436,46200.0,3236.0,448,3.0,1852,1511.0,341.0,1,0.0,08/07/2020 11:57:59 PM,Agree,Agree
198,08/07/2020,CO,49893,46656.0,3237.0,457,1.0,1857,1516.0,341.0,5,0.0,08/08/2020 02:58:44 PM,Agree,Agree
199,08/08/2020,CO,50324,47083.0,3241.0,431,4.0,1857,1516.0,341.0,0,0.0,08/09/2020 02:03:10 PM,Agree,Agree
200,08/09/2020,CO,50660,47367.0,3293.0,336,52.0,1858,1517.0,341.0,1,0.0,08/10/2020 02:23:35 PM,Agree,Agree
201,08/10/2020,CO,51039,47651.0,3388.0,379,95.0,1863,1522.0,341.0,5,0.0,08/11/2020 02:16:27 PM,Agree,Agree
202,08/11/2020,CO,51441,48008.0,3433.0,402,45.0,1875,1533.0,342.0,12,1.0,08/12/2020 01:50:14 PM,Agree,Agree
203,08/12/2020,CO,51756,48262.0,3494.0,315,61.0,1875,1533.0,342.0,0,0.0,08/13/2020 02:12:28 PM,Agree,Agree
204,08/13/2020,CO,52129,48677.0,3452.0,373,-42.0,1882,1539.0,343.0,7,1.0,08/14/2020 02:30:03 PM,Agree,Agree
205,08/14/2020,CO,52538,48985.0,3553.0,409,101.0,1888,1545.0,343.0,6,0.0,08/15/2020 02:02:05 PM,Agree,Agree
206,08/15/2020,CO,52838,49278.0,3560.0,300,7.0,1896,1552.0,344.0,8,1.0,08/16/2020 02:57:14 PM,Agree,Agree
207,08/16/2020,CO,53176,49611.0,3565.0,338,5.0,1896,1552.0,344.0,0,0.0,08/17/2020 02:26:31 PM,Agree,Agree
208,08/17/2020,CO,53370,49801.0,3569.0,194,4.0,1896,1552.0,344.0,0,0.0,08/18/2020 02:26:55 PM,Agree,Agree
209,08/18/2020,CO,53631,50050.0,3581.0,261,12.0,1899,1555.0,344.0,3,0.0,08/19/2020 02:23:51 PM,Agree,Agree
210,08/19/2020,CO,53901,50313.0,3588.0,270,7.0,1900,1556.0,344.0,1,0.0,08/20/2020 03:11:45 PM,Agree,Agree
211,08/20/2020,CO,54230,50627.0,3603.0,329,15.0,1903,1559.0,344.0,3,0.0,08/21/2020 02:27:34 PM,Agree,Agree
212,08/21/2020,CO,54586,50967.0,3619.0,356,16.0,1910,1566.0,344.0,7,0.0,08/22/2020 02:21:09 PM,Agree,Agree
213,08/22/2020,CO,54883,51258.0,3625.0,297,6.0,1918,1573.0,345.0,8,1.0,08/23/2020 02:15:28 PM,Agree,Agree
214,08/23/2020,CO,55133,51505.0,3628.0,250,3.0,1918,1573.0,345.0,0,0.0,08/24/2020 01:54:34 PM,Agree,Agree
215,08/24/2020,CO,55341,51676.0,3665.0,208,37.0,1919,1574.0,345.0,1,0.0,08/25/2020 02:02:54 PM,Agree,Agree
216,08/25/2020,CO,55800,52074.0,3726.0,459,61.0,1926,1580.0,346.0,7,1.0,08/26/2020 01:51:40 PM,Agree,Agree
217,08/26/2020,CO,55994,52229.0,3765.0,194,39.0,1927,1581.0,346.0,1,0.0,08/27/2020 01:42:08 PM,Agree,Agree
